user_id,business_id,stars,date,hour_of_day,day_of_week,is_weekend,user_elite,review_length,user_experience,city,category,price_range,alcohol,outdoor_seating
QSNzozwTwY9UU3QNvf-3jA,dUctvEfHQccW_uxtRup2QQ,3.0,2013-10-26 12:54:41,morning,5,1,1,medium,high,Saint Petersburg,Steakhouses,2,1,0
UV6kQ5MqadMq9SaVv35fqg,dYYkzkiAQoOtRjdR0kcspw,3.0,2013-10-26 21:10:56,evening,5,1,1,long,high,Nashville,Breweries,2,1,1
hPtHL1JLtYIIrCDhrjUBaQ,qjXqWIBNvMcs1s4iMezNag,1.0,2013-10-26 21:44:45,evening,5,1,0,long,high,Clearwater,Chicken Wings,1,1,0
T2CenOfGvQsbAEY9YdNhBQ,h6IzeUVASeDtvKhd2PEsKA,3.0,2013-10-26 23:23:14,evening,5,1,1,long,high,New Orleans,Food,2,0,0
RCZ5M9o2-fxgFuurpmEs3w,2FnoLyEO0nq7g2Wz8x7Z5A,5.0,2013-10-27 01:30:01,night,6,1,0,long,high,Bala Cynwyd,Juice Bars & Smoothies,2,0,1
daBNJmXVo5LwmL5zTqf6Mw,uI9XODGY_2_ieTE6xJ0myw,4.0,2013-10-27 01:44:55,night,6,1,0,long,high,Tampa,Restaurants,2,1,1
r3QexFIhBXBT99canAgVEg,7kko-9WTh53VZ_PmrffrSQ,2.0,2013-10-27 03:06:19,night,6,1,1,long,high,Edmonton,Breakfast & Brunch,2,1,1
Od2Ev0b92eKrciDJIRVNpQ,SNYpn2BdTbz8QrrfH8rvdw,4.0,2013-10-27 10:24:11,morning,6,1,1,medium,high,Bala Cynwyd,Restaurants,2,1,0
Oi1qbcz2m2SnwUeztGYcnQ,7yPzOek7Af2dKWGYKpcHWA,4.0,2013-10-27 14:31:18,afternoon,6,1,1,long,high,Philadelphia,Restaurants,2,0,0
a_jH1ewLLYzEfPnKjE66DQ,DeVlppoc8dPBhOCPrm4wmg,4.0,2013-10-27 14:47:22,afternoon,6,1,1,medium,high,Indianapolis,American (Traditional),3,1,1
Od2Ev0b92eKrciDJIRVNpQ,V6Om7YZhlRQRU7WfuxHq8Q,5.0,2013-10-27 17:59:11,afternoon,6,1,1,medium,high,Philadelphia,Restaurants,1,0,0
-hKniZN2OdshWLHYuj21jQ,TV81bpCQ6p6o4Hau5hk-zw,5.0,2013-10-28 00:48:40,night,0,0,1,medium,high,Tarpon Springs,Food,2,1,1
i4gFMzrV-FlUElIipCV56w,9V0LMtO1riRw9-pUuG4NFg,4.0,2013-10-28 02:07:13,night,0,0,1,long,high,Indianapolis,Latin American,2,1,1
nFqirXVrD9cykRoCekmOHg,jQBPO3rYkNwIaOdQS5ktgQ,4.0,2013-10-28 05:03:01,night,0,0,1,long,high,Saint Louis,Ice Cream & Frozen Yogurt,2,1,0
rL2hC27iA1AB9RvdLLbkNA,mzZ_WTb2zvyJMBkm84B-WA,5.0,2013-10-28 14:10:27,afternoon,0,0,1,long,high,Metairie,Donuts,2,1,0
Hxx8FmhpxiugIrGRh8RDOg,7apWV3_bxbRcC2MemII9dQ,4.0,2013-10-28 14:45:08,afternoon,0,0,1,long,high,Saint Louis,Mediterranean,2,1,1
2FXonxXq5e_6pu07x4hWwA,Y2rYM2crYfTC25y6iquPgw,4.0,2013-10-28 16:22:55,afternoon,0,0,0,long,high,Wayne,American (Traditional),2,1,0
GG0mFsEXb-02_dzFPqRV1Q,JUlsvVAvZvGHWFfkKm0nlg,2.0,2013-10-28 16:34:46,afternoon,0,0,1,long,high,Philadelphia,Mexican,2,1,1
2XKlUjHGk9z-2ckFMcBEHw,0BNR2_vrxuXG6I7f3Y6LZQ,4.0,2013-10-28 18:37:41,afternoon,0,0,1,long,high,NASHVILLE,Food,2,0,0
HXB_ByCCp8cZm1WMjKn1Tw,1UNorskttXSWuEcgzKzXcA,4.0,2013-10-28 19:31:25,evening,0,0,1,long,high,Philadelphia,Lounges,3,1,1
yNEuxv_oq2w2bVkMy7Gz6A,HTqXI5S2XcSlh_ylx9sE6g,5.0,2013-10-28 20:20:17,evening,0,0,0,medium,high,Philadelphia,Food,2,0,0
Va1VeFo3so8d444ohkSGjg,M2ZrrqseHE5xssUrOL0Gtg,3.0,2013-10-29 00:19:53,night,1,0,1,long,high,Tampa,American (Traditional),1,0,1
pppIHoA8b8B8Wd5t72sDxA,hnf3X-auqHuxd56YemuSqQ,3.0,2013-10-29 01:02:24,night,1,0,1,long,high,Holland Southampton,Restaurants,1,0,0
nFqirXVrD9cykRoCekmOHg,WB7-m5YtEhSwMqEOfbFfyg,4.0,2013-10-29 03:10:37,night,1,0,1,medium,high,Saint Louis,Bakeries,1,0,0
H2DNqyt2CR5a8Gv3Jisqhg,cbsi6TU7ojJ_exZSD-zv9w,2.0,2013-10-29 03:22:02,night,1,0,1,long,high,Southport,Fast Food,1,0,0
nFqirXVrD9cykRoCekmOHg,M0r9lUn2gLFYgIwIfG8-bQ,4.0,2013-10-29 03:23:25,night,1,0,1,long,high,Saint Louis,Ice Cream & Frozen Yogurt,2,1,0
2iS1vg5TYpV_iEiNC8osTg,2gSywqDgDg97hT3ZOM-AIQ,3.0,2013-10-29 12:03:24,morning,1,0,1,medium,high,Indianapolis,Restaurants,2,0,1
2xWGCfc2GeTEaspPPPKSOA,BWITd9JUXP3gSi1z3Y-z8g,4.0,2013-10-29 15:17:59,afternoon,1,0,1,long,high,Philadelphia,Italian,2,1,1
hPtHL1JLtYIIrCDhrjUBaQ,W0IFKY22NruJ9dC02yvVqg,2.0,2013-10-29 19:36:06,evening,1,0,0,medium,high,Dunedin,Seafood,2,1,1
jqTa-RtGU26q3TFTmMZOAw,uVJkqQ1U9MH7hBorrwGhBg,4.0,2013-10-29 22:29:39,evening,1,0,1,long,high,Philadelphia,Thai,2,0,1
pe-ltR4of_hrIjaHXlKveg,35GCFtezJ3upyqGf-zJ8MA,5.0,2013-10-30 10:56:57,morning,2,0,1,medium,high,St. Petersburg,Food,2,1,0
hPtHL1JLtYIIrCDhrjUBaQ,eS4billU3Yd9hoVUFfZFbA,4.0,2013-10-30 17:14:39,afternoon,2,0,0,long,high,Clearwater,Hot Dogs,1,1,1
0Hl2BwAIz3Gi3Jhlx7AYZA,-1MhPXk1FglglUAmuPLIGg,4.0,2013-10-30 18:15:11,afternoon,2,0,1,long,high,Tucson,Nightlife,1,1,1
L1ayZt4pBRKhO00OhUaLAw,8uF-bhJFgT4Tn6DTb27viA,4.0,2013-10-30 18:16:28,afternoon,2,0,1,long,high,New Orleans,Food,1,1,1
hPtHL1JLtYIIrCDhrjUBaQ,5ue5s7yFGjQ_CjeVGGhPFg,5.0,2013-10-30 18:42:01,afternoon,2,0,0,short,high,Clearwater,Food,1,0,1
bo4WKYqBoT0Cc23epTo8pA,v-CGMnVeRT_xRV6q_B7ySw,5.0,2013-10-30 19:49:29,evening,2,0,1,long,high,Edmonton,Chinese,2,1,0
hPtHL1JLtYIIrCDhrjUBaQ,TghRoAMx43V-9l7mH-SENg,4.0,2013-10-30 21:27:55,evening,2,0,0,short,high,Clearwater Beach,Food,2,1,1
CDxlgCoUoNRV3VMkYZrUuQ,2FnoLyEO0nq7g2Wz8x7Z5A,4.0,2013-10-31 01:29:01,night,3,0,1,medium,high,Bala Cynwyd,Juice Bars & Smoothies,2,0,1
btSaJqMiUwMemMZ1AhCe3Q,YhRujloQ_ioY_WclZbJuQg,3.0,2013-10-31 02:31:18,night,3,0,1,medium,high,Tampa,Barbeque,1,0,1
9kbV0gn3Ea2eAMV-Z_eX8Q,CyGVQVUf9NVbBKK9V0pxUg,4.0,2013-10-31 13:34:52,afternoon,3,0,1,long,high,Indianapolis,Shopping,2,0,0
itHpQTjM1wdHGqAu8G70UA,rBdG_23USc7DletfZ11xGA,5.0,2013-10-31 19:50:24,evening,3,0,1,long,high,Saint Louis,Wine Bars,2,1,1
DxT-eDD9vvUoTgGATvLzDQ,E-4t5Hoon6aVFTWDPz26fQ,2.0,2013-10-31 20:26:12,evening,3,0,1,long,low,Indianapolis,Restaurants,2,1,1
kO30XR2WeF6bla6dK1ZZLw,TFnGJlA5l_HDdzGDkNTdTA,4.0,2013-10-31 21:28:57,evening,3,0,1,long,high,Philadelphia,American (New),2,1,0
CozGguiwx7JEVk7cAwdvpA,q_CK-buoiPFNDoNNU1yb1A,1.0,2013-10-31 23:12:26,evening,3,0,1,short,high,Reno,Food,2,0,1
8gzEcivVyxzKO16TUoYdZQ,Dpvyaemt0E9u9HwByONbkg,5.0,2013-11-01 11:52:06,morning,4,0,1,long,high,Indianapolis,Event Planning & Services,2,0,0
8JaJl5ZRMT4o2q10DVIZGg,8uF-bhJFgT4Tn6DTb27viA,5.0,2013-11-01 15:16:01,afternoon,4,0,1,long,high,New Orleans,Food,1,1,1
HXB_ByCCp8cZm1WMjKn1Tw,u7_3L1NBWgxhBM_B-cmmnA,4.0,2013-11-01 18:56:06,afternoon,4,0,1,long,high,Philadelphia,Italian,2,1,1
OINYv6r1OMFK9wbDpno9AQ,u7_3L1NBWgxhBM_B-cmmnA,5.0,2013-11-02 11:35:51,morning,5,1,1,long,high,Philadelphia,Italian,2,1,1
OINYv6r1OMFK9wbDpno9AQ,Q-prSTdggNlxAEFV88BZOw,4.0,2013-11-02 12:41:38,morning,5,1,1,medium,high,Philadelphia,Beer,2,1,1
I-wq3PJNBlaZ8tpi0SdS8A,TRxR32_T_7Ly_RW4Ke97fw,4.0,2013-11-02 14:10:53,afternoon,5,1,1,long,high,Saint Louis,Chinese,1,0,0
7fDqaGdUMccXQ4bnPwR6yg,XXZqNGRUyGVLx8oNm6BtBA,4.0,2013-11-03 00:33:24,night,6,1,1,medium,high,Reno,Restaurants,1,1,0
Tzql1xnrk8BLS3-h7-eYTQ,SNQ8sn7R9_e92GWKMCNSgg,3.0,2013-11-03 14:21:51,afternoon,6,1,1,long,high,Saint Louis,Fast Food,1,0,0
y6SzYr7xpMmpobNmWaTZTQ,8uF-bhJFgT4Tn6DTb27viA,4.0,2013-11-03 15:40:44,afternoon,6,1,1,long,high,New Orleans,Food,1,1,1
ENmDzDzeup9IpuelBqFzIw,Uu7jwsfsaU-VJrV8Kpb4uw,5.0,2013-11-03 21:30:24,evening,6,1,0,short,high,Phoenixville,Restaurants,1,0,1
-G7Zkl1wIWBBmD0KRy_sCw,p184f-Zvf4ToPwLba0VS4A,4.0,2013-11-04 15:28:16,afternoon,0,0,1,long,high,Bensalem,Chinese,2,0,0
uPr3t2M-OykA8M_oro7j1A,Dv6RfXLYe1atjgz3Xf4GGw,4.0,2013-11-08 00:22:24,night,4,0,1,long,high,Philadelphia,Burgers,2,0,1
w4BiBncdzxNed_PLV-b1VQ,kpK6SmxIiNoGPNhlEGiL4w,5.0,2013-11-08 19:07:13,evening,4,0,1,long,high,Saint Louis,Italian,2,1,1
GrCKTYu9qPiUlowByh3VAA,4dJedd_98CQJCKTEu1BkEQ,4.0,2013-11-14 01:31:26,night,3,0,1,short,high,Franklin,Meat Shops,1,0,0
sh3V6hnNMLVV9YwFA9QNaw,mO0NXx8gr5wX4yQRQC4wRQ,4.0,2013-11-14 15:49:37,afternoon,3,0,1,long,high,Saint Petersburg,Breakfast & Brunch,2,1,0
hwzrnwUiqJUHSN_Gmpp4pA,dWWOryYimQs3EzmejrVt7w,5.0,2013-11-14 16:28:51,afternoon,3,0,1,medium,high,Sparks,Restaurants,2,1,0
qb93lt68RXCsrmAc9AYJeQ,3ZynJ94VpIdDlaArmEp2Rg,3.0,2013-11-14 17:26:01,afternoon,3,0,1,long,high,Philadelphia,Food,2,0,1
2T8cxl3Y_JhCE8o80BSp0A,aqqZT3wqqhIkuvVxNrnbLg,1.0,2013-11-14 17:40:14,afternoon,3,0,1,medium,high,Greenwood,Restaurants,2,1,1
u58FjSNB9K9ST_FQ5SAT3g,FYw5uf26ry8-MuPKD10z0Q,5.0,2013-11-14 19:31:59,evening,3,0,1,medium,high,Reno,Grocery,2,1,1
-THLGnsYKu3yQAsy_tt1fw,McQo2QJGt1BI9oPu6KLDjg,4.0,2013-11-14 20:45:33,evening,3,0,1,long,high,Indianapolis,Specialty Food,2,0,0
UdsVxQQoYsvyh8YwbsWpZQ,lB6jIOb1UBATmdfot4KJew,4.0,2013-11-14 21:13:16,evening,3,0,1,long,high,Saint Louis,Delis,1,0,0
0YI3p9o-ntRgRaPWpfa22Q,luXBhJkuhBAKNCjByulizA,4.0,2013-11-15 04:12:45,night,4,0,1,medium,high,Indianapolis,Restaurants,2,1,1
8F40CcWfYuIh_vaP0Ca4cw,VZFQS0SXzXPuxISbAgIVBA,2.0,2013-11-15 12:13:50,morning,4,0,0,long,high,Conshohocken,Restaurants,1,0,1
twnjVzD9eONjFKcwLzNStQ,kjhIbW8NKRvXmLDwz7lzhw,3.0,2013-11-15 15:20:31,afternoon,4,0,1,medium,high,Nashville,Nightlife,2,1,0
eTvp_hYnsrI5-ow_sQ31_g,D4n4j_pBOhDJB6u1LRFaew,5.0,2013-11-15 18:13:32,afternoon,4,0,1,long,high,Saint Louis,Bakeries,2,0,0
JoE85mm0bg4-z7D7p9gG6A,89COhCW-cAD5-fTXPfXYTw,2.0,2013-11-15 18:48:42,afternoon,4,0,0,medium,high,Maplewood,Donuts,1,0,0
EQpFHqGT9Tk6YSwORTtwpg,-9yzQQ0d_rcOD2CzdTNO_Q,4.0,2013-11-15 22:03:38,evening,4,0,0,medium,high,New Orleans,Fast Food,1,0,0
EQpFHqGT9Tk6YSwORTtwpg,196CWwMAtAcA21jYiMyRzg,5.0,2013-11-15 22:57:10,evening,4,0,0,medium,high,New Orleans,Restaurants,2,1,1
B4cnr5d2S_7McR3XBfrscA,p5OEYAsKeMjNKZI-gZiQrg,4.0,2013-11-15 23:11:13,evening,4,0,0,long,high,Boothwyn,Thai,2,0,0
B3s7gBz3NMFOaNvrzWzLIA,kjhIbW8NKRvXmLDwz7lzhw,5.0,2013-11-16 03:37:11,night,5,1,1,long,high,Nashville,Nightlife,2,1,0
I2XpWCHAom1JRyHXZQrnfg,NL-pATcAaXHwxrm7ODwEig,4.0,2013-11-16 09:12:31,morning,5,1,1,long,high,Tampa,American (Traditional),1,1,0
obAksk0tLwmo6Vb32fOgQQ,CVrU9WrUHs2SShb6RRMwVA,5.0,2013-11-16 14:22:32,afternoon,5,1,0,medium,high,Philadelphia,Specialty Food,1,0,0
1EJYgQ-ja_UbTWR_FDj4_A,mKZEuPNLVe4yRL0UfxFPTg,4.0,2013-11-16 17:13:05,afternoon,5,1,1,long,high,Tampa,Modern European,2,1,1
I2XpWCHAom1JRyHXZQrnfg,_-SSObHzljeA11HAF0lIrQ,4.0,2013-11-16 18:10:01,afternoon,5,1,1,long,high,Tampa,Restaurants,1,1,0
EMMKdK1cGrLSo08wgSYHJQ,J2Jl-zmU7bjKsc9JZ65c-Q,4.0,2013-11-16 22:22:59,evening,5,1,1,medium,high,Jenkintown,Coffee & Tea,1,0,1
3PB1TY8e8NnnHBHTb96p7Q,TFnGJlA5l_HDdzGDkNTdTA,5.0,2013-11-17 00:17:42,night,6,1,1,long,high,Philadelphia,American (New),2,1,0
RRYFQo17zogtYBbiUK4l_A,SwBhaxfQPbyhsi0QHUAN0A,2.0,2013-11-17 00:32:19,night,6,1,1,long,high,Tampa,Food,2,1,0
bYENop4BuQepBjM1-BI3fA,cXsrd3SqPh778u2yaiAslA,4.0,2013-11-17 02:27:53,night,6,1,1,long,high,Saint Louis,Nightlife,2,1,1
NfoAmvEZ3NVTAtOEshCvwQ,VbItL6RDULtnw4YvB6EhVg,3.0,2013-11-17 16:17:33,afternoon,6,1,1,long,high,Philadelphia,Tex-Mex,2,0,0
prpyhhJBEsCnvFGQl6H8aw,LnZvGYbqozanOSevcftnrw,4.0,2013-11-17 20:39:46,evening,6,1,1,long,high,Philadelphia,Sandwiches,2,0,0
GqPMNFeJ4Ta2MLq2IPW6rQ,sWCCxY1-9B1FGlSVeQvnHg,4.0,2013-11-17 21:37:46,evening,6,1,1,medium,high,St Petersburg,Restaurants,2,1,1
GqPMNFeJ4Ta2MLq2IPW6rQ,DNkz1z53dS2CUUWI1Skg2g,4.0,2013-11-17 21:57:05,evening,6,1,1,medium,high,St. Petersburg,Sandwiches,2,1,1
GqPMNFeJ4Ta2MLq2IPW6rQ,2KIDQyTh-HzLxOUEDqtDBg,5.0,2013-11-17 22:15:09,evening,6,1,1,long,high,Saint Petersburg,Specialty Food,2,1,0
uAu772KpSkb-tPFgZmU-lA,LnZvGYbqozanOSevcftnrw,5.0,2013-11-17 23:38:20,evening,6,1,1,long,high,Philadelphia,Sandwiches,2,0,0
Tzql1xnrk8BLS3-h7-eYTQ,KIqFPQi5JYECJruPPRtGvA,4.0,2013-11-18 02:08:09,night,0,0,1,medium,high,Fenton,Restaurants,1,0,1
AmM4Lfk15XfqRGCINWgkOQ,sB45WFgysT617bKWP_WJwA,4.0,2013-11-18 02:55:07,night,0,0,1,long,high,Saint Louis,Bars,1,0,0
E2CuwvUZdhvrAvvNdmmN8A,Q4q9xFDxErreYTMrRshP_Q,4.0,2013-11-18 03:02:11,night,0,0,1,long,high,Clearwater,Restaurants,1,1,1
0YI3p9o-ntRgRaPWpfa22Q,4-y4Jj8hNuVIFktoYnm3-Q,5.0,2013-11-18 04:41:35,night,0,0,1,long,high,Indianapolis,Pizza,1,0,1
0Igx-a1wAstiBDerGxXk2A,sJz2WhvVGW8jsdQhZ_BlUQ,3.0,2013-11-18 05:09:44,night,0,0,1,long,high,New Orleans,Jazz & Blues,2,1,0
ivW0Vad81qJ8SIgqJ8p1Mw,bT3pKLDsjk7JKfbVaHf9Lw,3.0,2013-11-18 08:38:06,morning,0,0,1,long,high,Hermitage,Food,1,1,0
AHRrG3T1gJpHvtpZ-K0G_g,9_m_iA3VAqGBJEW5XLc-5w,5.0,2013-11-18 12:19:30,morning,0,0,1,long,high,Indianapolis,Food,2,0,0
kS1MQHYwIfD0462PE61IBw,GBTPC53ZrG1ZBY3DT8Mbcw,3.0,2013-11-18 13:14:53,afternoon,0,0,1,medium,high,New Orleans,German,2,1,0
jBzITjfkC7M99oN6a5HErQ,q72up2Av5yNNVPk7vdKg9w,4.0,2013-11-18 14:25:18,afternoon,0,0,1,long,high,Carmel,Cafes,2,0,1
obAksk0tLwmo6Vb32fOgQQ,O286wXm4mcznQn_1JieD1g,4.0,2013-11-18 16:09:23,afternoon,0,0,0,medium,high,Philadelphia,Event Planning & Services,3,0,0
OmL2bjLvvRxg1brM5Pehgw,MTSW4McQd7CbVtyjqoe9mw,5.0,2013-11-18 16:33:04,afternoon,0,0,1,long,high,Philadelphia,Restaurants,1,0,0
jBzITjfkC7M99oN6a5HErQ,luXBhJkuhBAKNCjByulizA,3.0,2013-11-18 16:43:53,afternoon,0,0,1,medium,high,Indianapolis,Restaurants,2,1,1
3hANLGwpP5tXgHOes2XheA,McQo2QJGt1BI9oPu6KLDjg,5.0,2013-11-18 16:57:26,afternoon,0,0,1,medium,high,Indianapolis,Specialty Food,2,0,0
Iq01HVPaGAJYJXUaCq3Dyw,kbFwcVMsHlNNXGWRZpEYhg,5.0,2013-11-18 17:38:31,afternoon,0,0,1,long,high,Aston,Restaurants,1,0,0
cSBFkBE3z5EO6rRS9PJvAg,2iQucreJtTqbEsLczhsgrA,5.0,2013-11-18 20:42:46,evening,0,0,0,long,low,Indianapolis,Indian,2,1,0
toQe9adQWV7iC7KM_eugsA,WIv5kTb_P3jnngPkMeRRNw,3.0,2013-11-18 23:05:14,evening,0,0,1,medium,high,Philadelphia,Sushi Bars,2,0,0
ZcNLb0XgmVOPcYvElhz3WA,ZLW8u1n776S7maN4KhN6jg,2.0,2013-11-19 06:56:37,night,1,0,1,long,high,Nashville,Cafes,1,0,0
1Xz0MVR_fH-aBMDRrNSYjA,1T9F7iLDFAYWJvif1RKneg,5.0,2013-11-19 13:56:38,afternoon,1,0,1,long,high,Indianapolis,Restaurants,2,1,0
ntFP0Em4s28hKfokauuHzg,8uF-bhJFgT4Tn6DTb27viA,5.0,2013-11-19 15:22:23,afternoon,1,0,1,long,high,New Orleans,Food,1,1,1
xjLTK4saQ2Qe_6f9IxhVWg,gC8i-lxwvGhVpOXM5eYdtA,2.0,2013-11-19 15:35:31,afternoon,1,0,1,long,high,New Orleans,Mexican,2,0,0
xjLTK4saQ2Qe_6f9IxhVWg,Rx5lfHMWkezmQjCfr2ziAw,4.0,2013-11-19 15:41:03,afternoon,1,0,1,long,high,New Orleans,Vietnamese,1,1,0
rL2hC27iA1AB9RvdLLbkNA,8uF-bhJFgT4Tn6DTb27viA,3.0,2013-11-19 17:08:19,afternoon,1,0,1,long,high,New Orleans,Food,1,1,1
LruOyCDYa-hfSwJkOt46VA,2FnoLyEO0nq7g2Wz8x7Z5A,4.0,2013-11-19 21:54:08,evening,1,0,1,long,high,Bala Cynwyd,Juice Bars & Smoothies,2,0,1
3k7GJ9_zqE14Z3IZ9M4iSA,WKMJwqnfZKsAae75RMP6jA,4.0,2013-11-19 22:46:07,evening,1,0,1,long,high,Edmonton,Coffee & Tea,2,1,0
RRYFQo17zogtYBbiUK4l_A,TghRoAMx43V-9l7mH-SENg,3.0,2013-11-20 00:55:36,night,2,0,1,long,high,Clearwater Beach,Food,2,1,1
jqTa-RtGU26q3TFTmMZOAw,uVJkqQ1U9MH7hBorrwGhBg,4.0,2013-11-20 02:41:22,night,2,0,1,long,high,Philadelphia,Thai,2,0,1
GevrFd8ojonAr4fEQB9WfA,uIZwBkvWicqyWraXvYOipw,3.0,2013-11-20 19:37:06,evening,2,0,1,long,high,Philadelphia,Restaurants,3,1,0
1hQjdoDUQwHB3kFdffMA6Q,7lwe7n-Yc-V9E_HfLAeylg,5.0,2013-11-20 21:44:42,evening,2,0,1,long,high,Philadelphia,Restaurants,2,1,1
FqYiCra6wbBpN_jTWpaOAg,j9Ea81ctJGCVdU-qM1OuSQ,5.0,2013-11-20 21:55:18,evening,2,0,1,medium,high,Philadelphia,Grocery,1,0,0
AaPhPor834YyMwCqOxytdQ,BIW1SKq5ItkA9gP6-FhSkA,4.0,2013-11-21 02:02:15,night,3,0,1,medium,high,St Petersburg,Soul Food,2,1,0
46Wi08T5D3phf3SMgi7U3w,QTeEX_XchMKgS27yX913mA,4.0,2013-11-21 02:09:35,night,3,0,1,long,high,Marlton,Food,2,1,0
46Wi08T5D3phf3SMgi7U3w,NVN_23yYJDf_RAinqFICDA,5.0,2013-11-21 02:23:35,night,3,0,1,long,high,Philadelphia,Hot Dogs,1,0,0
ktm2YMsb65tRnePcYpVlqg,W4rgF_1eKzFZiGUOsgbGMA,4.0,2013-11-21 04:45:56,night,3,0,1,long,high,Carmel,Pakistani,2,1,0
kMLLHLIvUBXyPusIA6I1tQ,2KIDQyTh-HzLxOUEDqtDBg,5.0,2013-11-21 19:50:40,evening,3,0,1,medium,high,Saint Petersburg,Specialty Food,2,1,0
B4cnr5d2S_7McR3XBfrscA,eRr4HzKYnT4ByWTIMeAciQ,3.0,2013-11-21 21:52:11,evening,3,0,0,medium,high,Glen Mills,Food,3,0,0
I-wq3PJNBlaZ8tpi0SdS8A,JRoY9Mx2LghIki2Uo1SOJA,4.0,2013-11-22 03:53:36,night,4,0,1,long,high,Belleville,Bars,2,1,1
bIJHF7VwQQ_TqgL0yfgJdA,luXBhJkuhBAKNCjByulizA,5.0,2013-11-22 14:24:50,afternoon,4,0,1,medium,high,Indianapolis,Restaurants,2,1,1
8wQIoFapkegkC5fcVYg_Iw,3uvFklejzRPwEPEZQ5vHYQ,3.0,2013-11-22 23:55:24,evening,4,0,1,long,high,Media,Delis,2,0,0
cWair9Mq0wITn7zUH4MqcQ,DzpaiMQnB_sNhZPrgdvKHg,3.0,2013-11-23 01:28:13,night,5,1,0,long,high,Goleta,Sushi Bars,2,0,1
AUI-wWC12oaeQja9BiGwRQ,MHqeqoJEjsTHivmuXOW4iQ,3.0,2013-11-23 03:37:28,night,5,1,0,medium,high,Saint Louis,Wine Bars,2,1,1
kO30XR2WeF6bla6dK1ZZLw,FsRAHiYUERqUIeGVt49svA,3.0,2013-11-23 17:39:07,afternoon,5,1,1,long,high,Philadelphia,Restaurants,1,0,0
Bok4NoUX0nRQP-OePPivdA,DRr5xdfHtqgWfhmdTU1B8Q,3.0,2013-11-24 00:07:37,night,6,1,1,long,high,Philadelphia,Breakfast & Brunch,2,1,1
Bok4NoUX0nRQP-OePPivdA,-OIUunijjcq_ZzyyQhPPFQ,4.0,2013-11-24 00:18:15,night,6,1,1,long,high,Philadelphia,Restaurants,2,0,0
jjHa6LD4phiz2Clsxpv3kQ,QyMoP9r9KTht-r54EL2elQ,3.0,2013-11-24 11:44:24,morning,6,1,1,long,high,Hatfield,Restaurants,2,1,1
QLPylO8wa5C4XeY4LhGUuw,2Q1R2OhBbAQ581vK_r7NhA,4.0,2013-11-24 12:18:38,morning,6,1,0,medium,high,Willow Grove,Sushi Bars,2,0,0
KFFIyUxC0TQjx__OYlmhnA,r-kln94enJMMmCWmzbXO2g,5.0,2013-11-24 17:45:19,afternoon,6,1,1,long,high,Philadelphia,Food,2,0,0
2dbTm5EscZT4kso6x1V5BA,Dpvyaemt0E9u9HwByONbkg,5.0,2013-11-24 23:26:34,evening,6,1,1,long,high,Indianapolis,Event Planning & Services,2,0,0
GevrFd8ojonAr4fEQB9WfA,kGMDSF0YpNwJ-c2BN5yBpw,4.0,2013-11-25 18:56:26,afternoon,0,0,1,medium,high,East Norriton,Restaurants,2,0,0
z9uf9-0uX5Jh8-4Y5l2PQg,u7_3L1NBWgxhBM_B-cmmnA,4.0,2013-11-25 19:11:07,evening,0,0,1,medium,high,Philadelphia,Italian,2,1,1
ikWD8meznb14w9yNie3bwQ,7FHjj04Wy2aqXl22NA_C0g,5.0,2013-11-25 19:36:37,evening,0,0,1,long,high,Indianapolis,Grocery,1,0,0
EIt66bYmFr_2kbs5qsL-0Q,GyC36Pn0Q1-qHnqXys6yFg,2.0,2013-11-25 21:25:57,evening,0,0,1,long,high,Tampa,Southern,2,0,1
2qfEiGZrOYwm2HX9ai4SNA,TI4p9i21JONcud4TigOn0Q,3.0,2013-11-26 01:36:02,night,1,0,1,long,high,Voorhees,Salad,2,1,0
8gc8dZzfHuH1Q2tf8cz3EQ,9Y5JPV0TFZpJXFokFxwewQ,5.0,2013-11-26 02:25:48,night,1,0,1,long,high,Mount Laurel,Restaurants,2,0,0
BllxaGmCtQAUyhGBDNjUWA,bmz4siaejdjs4_yS_mYW4A,3.0,2013-11-26 03:07:34,night,1,0,0,medium,high,Franklin,American (Traditional),2,1,0
2qfEiGZrOYwm2HX9ai4SNA,x1zvE33a3y4lSKnbCsaAUA,3.0,2013-11-26 04:34:01,night,1,0,1,long,high,Cherry Hill,Restaurants,2,0,1
r8KcPxZ-x-SjDMl7V_IWlQ,8uF-bhJFgT4Tn6DTb27viA,5.0,2013-11-26 20:24:57,evening,1,0,1,long,high,New Orleans,Food,1,1,1
G3h8pIclwUbuu3itJqF7ug,BooG5Hd_BTxlAu1JWbXdOg,5.0,2013-11-27 04:43:28,night,2,0,1,long,high,Edmonton,Tea Rooms,2,1,0
dIRTUvNn9HSG7SlCB1CdKw,cMf3Ej3KNBoN2sIpLCm9Rg,2.0,2013-11-27 16:39:28,afternoon,2,0,0,medium,high,Collegeville,Restaurants,2,0,1
DJgU8F5lKlshSo9xIsLcoQ,ZLW8u1n776S7maN4KhN6jg,4.0,2013-11-27 19:05:20,evening,2,0,0,medium,high,Nashville,Cafes,1,0,0
cS6w05o4ZE13E5T7X0AvBg,vFpbUcVAXxrSz5mFIzKbyw,4.0,2013-11-28 01:37:43,night,3,0,1,long,high,Springfield,Sports Bars,2,1,0
